vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
24189ee1-6bee-4dfc-8778-7cfb81dc6e44,25-01-2023 12:24,64.71966539,45.44516815,34.41620364,52.20321685,9567,47.89224043,0.800308135,io,low,waiting
b691d7fc-e9ba-40d0-9ffe-ad0b5343487a,14-04-2023 13:57,60.03922371,28.11090535,499.6010009,125.2280597,9891,36.49227308,0.121028892,,medium,waiting
26950738-e67a-4a51-b9cb-5e05af8c928d,12-06-2023 21:23,58.873961,43.77662,392.9739544,496.0281704,,10.68408428,0.323484386,compute,high,waiting
1db85ccd-50a9-4dc3-9810-18b0f5b1cbeb,25-04-2023 18:02,96.27703198,20.05639432,190.9325964,,4210,2.216182099,0.540262289,network,high,running
d6dbf665-75c2-470a-89e3-1a0612e6798d,05-01-2023 04:56,1.687167337,91.60995073,175.6994247,387.5530044,9027,73.80595702,0.265696414,network,medium,running
f7327c3e-4efe-46ed-a164-76b26204e1ee,13-02-2023 21:57,69.64824307,4.042796683,237.4010531,243.7579017,8534,16.63405151,0.733344392,compute,high,running
dd17755a-7f75-4a27-b610-ac398d85f20e,26-05-2023 16:51,81.36786497,94.17272179,39.6050743,30.76393411,6851,38.1693861,0.097510115,io,high,completed
7717c976-90cc-40b6-bf9c-4370d3771a78,31-01-2023 16:17,50.98071966,67.53807899,149.4859074,195.0407118,3704,25.67902821,0.75094881,io,low,waiting
322c9ff1-df91-4ba7-be69-e6cce4cf74df,15-06-2023 22:19,33.39648696,51.47993792,240.2580819,152.1606697,4019,,0.209680568,network,,waiting
28da57b3-ce70-4935-9a2d-4a78ab925e56,27-06-2023 15:06,,83.52306486,497.5450288,374.4658106,5486,79.07408094,0.286408035,io,low,waiting
6568a80d-9516-498b-ad84-d2ce3bce3fc1,10-03-2023 10:51,9.724292563,27.85865592,213.2110138,498.5486085,2154,77.57731344,0.943795433,io,medium,
f11fa222-87ed-40ec-be83-03df35b1e94e,12-01-2023 02:57,44.20356377,76.72005207,160.4071462,127.2145643,179,80.95404157,0.43893299,network,medium,completed
c6131565-4cbb-45b5-b7bf-fae7d08a1579,24-06-2023 12:47,,15.31628323,396.0114908,,3421,12.44389223,0.384033102,network,medium,completed
383f256c-2aef-4263-94de-71ecdc4e37be,08-04-2023 20:55,69.39564109,47.53666391,,247.2567585,6814,60.30799501,0.323503902,compute,medium,completed
d957d2cc-53f4-4bcc-9541-f41a0890eee4,13-03-2023 03:53,9.088573203,64.51198391,75.29793711,162.3183448,1164,12.23936689,0.216978477,io,medium,running
f896d503-c993-4174-8d3c-e5c7e1260f4f,,22.77595015,7.464754408,,,2933,,0.291211456,compute,low,completed
1265757c-289b-4245-b3cb-9d8c7968cd35,27-04-2023 06:52,41.03015627,67.53957845,486.9257786,175.0050906,9953,,0.636851865,io,medium,waiting
b3de54c7-afed-4169-a11c-98c1b188a52c,18-04-2023 11:05,62.3294673,48.76262057,404.3254869,160.2203199,4942,59.32679183,0.272852997,compute,low,completed
b30f943e-801d-4a15-ba54-72744d768b82,28-05-2023 14:56,88.69607812,,190.9258938,14.53544624,9814,94.22329337,0.091737798,,high,waiting
3feb1402-ef53-40de-9634-84be489c9dda,,61.88261682,,,49.02768363,1377,40.57255687,0.421378651,compute,high,completed
415b0828-111d-4db9-9c0c-393cd0a0c13b,14-01-2023 22:46,13.34614709,98.31250859,465.1093808,182.0454346,5522,72.36786089,0.258338613,io,low,waiting
3901d630-cbd5-480e-9a2c-7ac65f13f294,16-03-2023 01:50,98.05801328,77.32938268,958.0843544,131.3882422,8650,36.61958944,0.290014667,compute,high,completed
a85c143f-fac2-446a-bbe1-bb7e185b44f7,25-04-2023 22:22,87.17857348,74.08514646,356.8155082,307.7238458,3889,92.10326754,0.253624328,io,high,completed
261fcd82-5ba4-4e7b-90ad-d7920664f475,22-04-2023 02:29,50.27207611,84.854644,166.843175,358.4150107,2461,68.01415772,0.846069326,compute,medium,completed
29b225a3-eb69-4af4-b941-ea7fbf4e91bb,11-06-2023 18:32,92.23479818,24.25622235,236.9384762,424.5459521,3747,,0.234104837,network,low,running
1dbeb0a6-9e9a-4ad9-8b23-bf5084b5354f,08-02-2023 23:07,54.13807938,5.16254276,92.10791496,435.8889153,418,24.21609097,0.146130839,network,high,waiting
626403f3-0045-4fab-b903-62aeacfe5a72,,92.33060679,77.12490114,,217.3206951,2325,,0.872846773,io,low,waiting
0e34fc10-fe9d-4787-94cb-ca26fb9626f3,10-07-2023 20:03,82.98973686,82.68047392,804.0520199,,7798,44.22402684,0.722063378,network,low,waiting
d8ed2084-9688-4a3a-949d-acc9353c7765,02-03-2023 05:14,,25.03623001,52.86585014,247.9309835,1869,62.44488594,0.417585396,network,medium,waiting
534644a2-81aa-4bcf-94a9-cdc74fb43a09,10-01-2023 10:47,91.97828108,30.98857882,210.7665796,167.7932746,3377,80.63287158,0.277036368,network,medium,running
e2dd800d-52ea-4a8f-8441-8f5f5fa25d2a,05-01-2023 17:42,3.603381743,62.2818618,946.0826851,77.04666425,9355,76.35436425,0.620884665,io,low,running
7f0530e0-b293-4d76-aaf8-8b220fd569a5,05-03-2023 04:23,17.47720042,19.23234092,8.36759643,139.9760334,7681,76.39616985,0.049104286,io,high,waiting
c1251104-f9f3-429e-95b6-712299ddd1d9,03-04-2023 02:17,38.91346771,43.61150359,302.7800437,327.581243,5921,63.14438983,0.564441758,,high,completed
18d6a1d4-b46a-4f40-b167-71c90aca7d4b,28-01-2023 11:37,95.21426973,32.50934264,144.8263649,115.1653055,1713,91.99624927,0.709280565,,high,waiting
69ff4c2b-21f0-4665-8be3-26ee373940d1,19-04-2023 06:55,30.00289195,86.71414521,353.123466,482.4091346,,62.66360803,0.083574954,compute,low,waiting
b7436c77-c020-48d7-8687-8801f9bf9b0b,06-02-2023 04:59,16.04676439,52.89670525,717.6267927,52.44736592,3244,40.97666662,0.539911174,network,medium,running
22cff443-0426-41cf-9a9c-cc99d50fbfbb,04-03-2023 13:55,88.63046661,48.68354416,897.2182625,,2645,22.59661883,,network,medium,waiting
8584d428-43be-437a-8bda-ec2e7e234236,30-01-2023 11:52,44.63944155,73.40376124,170.1960451,405.39931,,26.02329307,0.082486729,network,,completed
641e65b9-4448-47ca-91f5-530e213b0429,06-02-2023 20:47,90.78755944,23.87177064,351.9289147,453.1752655,,67.96383314,0.955793266,io,low,waiting
1a661ee7-30b6-48c8-ab49-6d0f4e91eb7b,14-05-2023 18:02,16.02304663,76.07474469,641.6150566,225.5721895,1403,62.92776396,0.124468374,compute,high,waiting
00a00fe2-3cea-4b24-a665-85216bd50705,04-05-2023 07:48,66.11175115,93.20192787,,413.8149282,8171,60.77366086,0.112872709,network,medium,waiting
af61d41d-db8d-4d8c-a491-f7198a094c7e,19-06-2023 05:20,44.02637528,72.18392129,716.4043538,304.3088334,3105,52.08953912,0.94209642,compute,,completed
7e5c61c1-c0ce-453f-a47e-0b92516b242b,10-06-2023 03:46,,48.34787721,198.3078542,252.3961455,5400,63.59211858,0.784016952,network,high,completed
a92a8ffc-44a8-4be8-8df7-312dd2f6a28a,,69.64631447,61.75053402,867.9519039,83.05508711,2268,65.11111092,0.450845555,io,high,waiting
146cf656-762e-4c31-beca-4d4391083b94,17-05-2023 17:41,24.73987555,,675.9492372,484.1035984,7053,75.82014868,0.764627285,compute,medium,
99352eb2-3d62-4e89-bffc-d5816a0c9de7,23-04-2023 17:20,3.961552258,99.97118933,419.1090897,105.7810617,3901,85.62994266,0.62692832,io,high,
fc3023ab-4bf3-4279-b37c-8d264e1ae211,03-03-2023 15:45,5.994429825,4.02085195,,167.399288,2064,23.63259348,0.784809741,network,low,waiting
e51e44f4-f5f8-4074-b851-afad8379a2cd,12-02-2023 11:49,6.107853707,,581.3950191,178.6543746,7890,41.87063158,0.128558716,io,low,completed
a073e1dd-71b7-4808-9985-27ae71242d1d,25-06-2023 10:28,,47.26345864,,135.3398301,40,46.23913214,0.260678388,compute,high,running
,16-07-2023 05:09,73.98839178,4.019388802,969.0161673,119.665337,1809,73.37840925,0.967722877,io,high,completed
2c517b1b-2967-4649-bfba-6c38de0fb1f7,24-06-2023 07:21,89.80623572,29.39661764,589.0757983,,1038,39.00667653,0.413719491,,medium,completed
be66f050-fc94-4a60-b09f-388f91a17e8e,19-05-2023 08:44,67.25823113,20.41317126,,,2451,41.46181443,,network,high,completed
850f6a37-8ed1-40aa-a4a3-f2751b34a76d,10-07-2023 01:53,52.8939929,96.35884111,980.9618939,456.0509932,4702,30.46728915,0.42778985,io,low,waiting
,11-05-2023 11:08,30.44463643,43.43376938,862.0989038,66.01226225,6894,94.01116813,0.620749308,io,low,running
8554caf7-f7ca-4655-a820-8d3cf616012a,14-03-2023 12:20,,7.639204969,886.3300511,351.627358,3235,85.80144101,0.771260521,compute,high,waiting
,21-03-2023 18:49,36.21890589,7.992129885,663.0403996,29.5433406,4928,89.19668811,0.596529487,io,low,running
6f764d2c-3778-4c33-8fee-c536778bdea7,09-06-2023 11:51,47.06489492,64.68907964,683.1809711,153.980823,,43.23801553,,network,medium,running
83fa38fc-9878-498d-9dc3-f61e445d0608,26-04-2023 07:25,37.82451749,,251.8684066,401.6851364,5592,3.3979782,0.35597616,compute,,running
a2c83588-a08a-4f63-b745-0ece5c5e7874,18-04-2023 01:12,97.95269293,74.72784727,596.0589315,31.55297399,9358,58.52663819,0.652197865,io,low,
,19-07-2023 16:37,17.46583854,16.55690261,574.4453015,113.1744162,1716,59.25032304,0.413114779,network,low,waiting
1ca3ca4c-a990-46e6-8652-789513455071,04-04-2023 21:44,32.79880009,31.74425397,821.9933442,448.8853272,1464,82.10133406,0.896463178,network,high,completed
0f6babf3-059c-4c8d-9e8c-2c1e4d084eec,10-05-2023 05:18,68.0348666,60.96296304,198.9544806,178.4618112,1907,,0.987280381,compute,medium,completed
5a5aedb3-c4fb-4fb6-b533-06a4ad9ad498,10-07-2023 07:13,6.320761834,73.47280162,738.130388,89.03110847,,,0.028444686,compute,high,running
9b9b4925-b9bb-4b05-9e78-434006c86ba0,09-01-2023 09:03,60.7249374,76.45939273,758.9340854,135.7830136,2382,82.94782366,0.290709981,,high,
606d04b1-c244-4b19-b349-5ed2c354a0a2,07-01-2023 19:38,,39.22863222,285.8613193,313.5701305,4939,,0.000329933,network,low,completed
f7b8181b-0580-4385-95e4-69b06346e900,03-05-2023 19:21,28.39999768,56.67297748,948.715442,386.4329676,3058,34.92115358,0.404891996,network,low,waiting
846b9e64-801a-4631-a94e-3729befcabf1,30-03-2023 01:14,23.84132809,53.41904892,316.7392373,470.2782905,6253,36.65001174,0.905368489,network,medium,running
2bb6f844-3ed5-4a38-8c3b-60a2904acbbc,16-01-2023 05:13,51.45127433,50.88358532,436.9201304,363.6084293,,44.06431183,0.495573148,io,low,waiting
45b0e3ba-a73c-4f59-a06f-69d249ed1167,28-04-2023 02:59,36.79275805,,148.9499111,57.92940725,3073,24.88495645,0.040115801,,high,running
de336802-b539-45be-8928-01fc6bbca3dc,15-06-2023 14:45,,44.682717,31.19263676,239.5421861,,86.54387386,0.289359244,io,high,running
,,33.74773818,71.5210278,857.0611295,300.1129587,2254,64.22474208,0.996679023,compute,low,running
2294bb20-cc8e-4d8c-9bef-28d7797702d6,02-03-2023 03:55,97.04936936,96.17274852,25.62307759,270.1077191,6170,,0.009668044,io,medium,waiting
43e3dea7-d0e0-43ae-b42d-91ac092ac90d,19-01-2023 06:08,13.34394317,67.27711355,767.737884,160.0805295,8981,32.61487688,,io,low,waiting
cf824564-f1de-43f3-a08f-6c751a59ddaa,18-02-2023 18:39,9.680395318,93.98871778,,264.9607549,2829,63.71289547,0.861386442,compute,medium,running
b112375a-ae5d-4284-aee2-53831e5e4e1f,09-02-2023 06:01,34.33917288,41.16146005,799.4502647,309.7285848,3776,,0.744944383,io,low,running
8082e783-4ec7-4d94-b4e5-6a032e3271a3,28-06-2023 17:58,59.10269009,2.117533527,971.8675787,98.60745459,1647,98.03742043,0.263118782,compute,low,running
dc83146c-6ae1-4e41-bac4-33dc393f9425,19-01-2023 03:01,65.91764719,,502.0044634,255.4301501,4992,0.002654042,0.345244137,io,,running
84c17611-b39f-4bc8-a334-355780dabfed,08-03-2023 18:08,39.72567472,12.65105475,913.4542999,105.5100117,,,0.752221486,io,low,running
,13-03-2023 20:46,99.92779939,86.10940413,575.7691598,,4657,91.41972178,0.405087173,network,medium,running
d9471a71-9c23-41a9-a245-b41ef92abd0f,,35.18929962,,718.9830301,84.93828469,527,31.9451471,,network,low,running
,,72.1406668,85.22273921,,24.45470225,8593,89.51179379,0.085201228,io,high,running
48b9d81d-a6a2-41da-aee8-8b4c61f6d6b0,05-04-2023 19:40,63.75826945,35.1618787,715.5360355,370.4664686,1828,7.272895293,0.93339419,io,medium,waiting
4cb8ae18-3dd3-42f9-a82b-e26ce8672934,12-07-2023 08:30,81.30538632,49.85038454,406.395061,370.2941198,7408,49.97869941,0.102210738,io,medium,
006485d7-bf83-40d4-96d8-56b963fa16db,29-06-2023 22:09,97.62256635,49.01493076,11.13048048,234.4915322,3150,20.05504023,,compute,medium,running
f2dd882b-6360-4da3-a8eb-ef04b62bdc68,01-01-2023 17:28,88.97936564,46.08822556,226.7656212,154.1142504,3415,11.09302007,0.83615929,compute,medium,running
5cb96c69-32f2-4a61-80f2-2bdecbfe1bf7,14-07-2023 07:11,,39.60933047,64.72755469,221.8443884,5088,59.26060394,0.237340316,network,medium,running
51509704-6b36-4ac9-9b34-26320f492988,08-04-2023 07:50,69.82484778,24.90587064,729.2341906,58.10540583,5141,56.0600093,0.668632947,io,high,completed
84847259-b03a-48ec-81d6-4899bebe52c2,27-04-2023 09:05,33.54981697,72.91847148,646.1426302,179.237378,5490,78.97734319,0.917813185,io,high,
c5016378-3f06-4ef2-9f10-663577b91351,,14.76855782,9.355071734,755.3562135,375.0080587,7863,,,network,medium,waiting
234cdda3-47d3-4102-ba48-32ae9c47b9bb,14-07-2023 17:28,6.263600306,70.5245714,153.0910391,354.8981784,7916,79.96152324,0.311396948,io,high,
cb906d11-6e42-4a84-8130-29e6d3eb688b,08-03-2023 19:16,24.19017042,76.03554595,179.7991533,120.8005817,8923,28.54095814,0.051282834,compute,medium,waiting
af0d1bc9-4cb7-4463-8d0a-340d2f5df2d4,23-04-2023 02:10,43.22814812,,898.7615255,,2426,36.36093582,0.165505139,compute,low,waiting
11203bc1-e593-472b-ba3a-96b5016e096d,06-04-2023 14:33,52.19962736,53.04183069,914.8496466,441.4152667,2009,40.92253913,0.437726753,compute,low,
f9fadf04-3137-4fcd-9acb-43f9b259d8b0,22-01-2023 11:22,77.30835541,73.55342315,25.72278807,420.2597734,7431,50.48682781,0.958898062,compute,,completed
34621914-421b-42a6-8792-f6da3ebc51d0,05-05-2023 10:23,95.87409231,71.57580208,382.7614013,135.9173796,5498,91.84102172,0.308776842,network,low,
8b078c54-f036-4738-b539-68cd90ddafc9,22-02-2023 18:37,11.73204804,26.15638752,531.8160253,464.4050711,5677,56.32396601,0.577716658,io,high,running
9e07262b-d7c7-444a-8f6d-c3460d61eb5c,29-06-2023 11:02,10.70041402,56.92043732,627.244661,379.5262171,2984,97.22676662,0.797888187,network,medium,completed
72a51630-48f3-4110-b5ce-ef3ae69dd8d3,28-02-2023 04:11,58.9694723,49.612253,741.8417024,99.35234709,9885,94.24121345,0.069093545,compute,medium,waiting
a729c20e-87f7-455a-b33e-b694dcf1ee2b,,74.53980739,78.17125239,512.0523835,159.0409294,8766,79.79216788,0.151801549,compute,high,waiting
54242d23-9113-4e6e-a959-86fce71eed6b,10-04-2023 15:07,84.81503803,,707.7907229,495.5545412,911,,0.148245692,network,high,completed
9ecf5f52-f606-484b-b272-fa48e273576e,26-04-2023 11:32,93.58320802,30.44830899,920.9907812,457.3872181,3403,,0.979783905,network,low,completed
a29bd465-d467-4937-86e3-f2d0717aa96c,07-07-2023 18:09,98.34262423,23.71671143,708.0212093,388.334418,7786,34.19899894,0.1449486,,high,running
9ee86789-b3f3-433f-a824-efae1d101b88,25-05-2023 04:36,39.98016922,,977.1653049,272.5123049,4558,68.53509738,,network,low,completed
b239f9a0-a89a-4a82-a77a-981e0d2cc086,28-06-2023 05:21,38.03351835,37.35400606,840.0565603,,7044,46.79254547,0.875180198,compute,high,waiting
9ba6c464-9979-42bd-a2b7-f13dced48038,25-02-2023 05:21,14.78086767,52.51621895,714.3451563,305.0406436,6916,21.99587534,0.107374921,network,medium,waiting
6e7e93ef-3bb7-4bde-8b05-6d8b07a80862,14-01-2023 20:33,,97.18557671,768.7847734,184.6057932,,97.89377358,,network,high,waiting
6a02bfe1-9dfb-4ba9-b772-3e978cfe979d,05-05-2023 17:59,,76.05109267,94.93892577,6.234538897,1624,65.58565708,0.272598907,io,medium,completed
f8fcace6-d753-49ca-ac9e-2b28b7bf6694,04-05-2023 01:13,86.20625959,17.6718336,919.6148109,,182,,0.27972639,,low,running
e98bee2b-3ba0-4120-bea7-17418bf73a4c,26-02-2023 15:13,9.725799479,89.18383464,796.0739754,157.6427215,7374,,0.034123476,,low,completed
ddbd7a5b-8e96-4a1d-a9d9-969cd6760aea,01-05-2023 19:42,49.77769078,54.62747976,902.1795065,443.7619968,3533,4.982662512,0.487532154,network,medium,completed
671454e3-55fd-471b-8df7-a2ccacf8e9d7,14-04-2023 15:28,,53.20301875,825.2611315,203.4131592,405,,0.658363046,compute,medium,completed
56019b2e-6e7b-47b2-aa86-b94b9894c704,19-05-2023 04:04,24.155704,98.42113363,832.5339979,327.4586837,7285,40.78796678,0.095747739,io,high,running
66028427-c6e6-4517-b400-f7ecd33e2ba0,14-05-2023 19:15,16.90254061,44.5055914,34.64066152,123.6160447,1279,50.91544307,0.145887499,network,high,
d01c6781-ed2f-4e1e-941e-b50e19101798,23-02-2023 02:23,85.95808364,92.09523175,175.0723085,,7954,71.61117056,0.010854677,network,high,running
04e1a132-60d6-4c54-92c4-a8d9dd77738d,06-01-2023 13:51,5.853492224,81.18977153,449.7615534,66.98978694,96,60.00017227,0.249068377,compute,low,completed
8a06aef5-7182-479b-8c99-ebded0f85ff1,,,64.77916749,44.58139907,156.4440021,7430,18.58869676,0.849623268,network,high,waiting
1ba9e8bb-bc8a-4aed-8ca7-1485627dc3b1,02-02-2023 21:15,11.58340013,51.52647101,32.25201732,376.1087603,,34.8162727,0.895843024,io,high,waiting
8a6409ea-2340-4446-a78e-2db3993a6a65,11-03-2023 09:51,45.70587613,7.78038174,836.5032619,85.43136987,3921,46.63947428,0.917228795,compute,medium,completed
f6d425c6-cf7a-42ff-b31e-fc4ac73c7dc0,19-03-2023 04:01,97.99623263,77.37264882,538.1082321,345.9149576,7378,88.90805473,0.334399207,io,low,completed
5790678e-e03f-4723-a2da-b1b19cb949b9,12-03-2023 23:07,42.37063535,90.20976143,319.8091693,382.2864292,4839,83.28274116,0.050775149,network,medium,running
2f4c8675-3270-407a-9a97-e941e5876df6,21-04-2023 19:03,85.71249175,48.03599213,228.4666392,,1753,90.31125854,0.787950685,io,low,waiting
5da14984-fb1b-46f1-b61d-8fb78c5b61c6,08-04-2023 11:34,11.73155642,24.95420955,861.5483526,34.04804437,6172,72.86558127,0.075808095,,low,running
,19-01-2023 07:48,27.12520768,,70.75740037,237.3843154,1189,63.94795404,0.418409218,network,,waiting
9cf026ed-a08b-46f4-8690-07adf9a87a7b,18-02-2023 06:46,40.37927407,90.67171889,746.6509811,240.5107346,6920,7.550625351,0.009759457,io,medium,completed
7256f8eb-b65e-479b-8165-8e2b2e4423c6,,39.981214,77.08622318,529.4233527,100.0057582,1837,,0.880214778,io,low,completed
f7d1e743-c23f-4730-a08b-31df75e9d909,25-05-2023 04:56,67.13834787,23.78402476,,147.4514344,,73.34253195,0.168892488,network,medium,running
f3ca833c-b1e3-442e-bece-eb02b59fca1c,26-03-2023 20:41,34.47181274,34.90257396,101.502891,350.7469788,6417,8.166944814,0.72566946,,medium,completed
7a540c8c-14d5-4587-9845-6bf4578cac9e,21-05-2023 15:17,71.37668684,17.10375355,428.8215734,252.8803114,9426,83.23291297,,network,high,running
3e06e70d-9290-4d37-afe3-946b8f771c5c,18-05-2023 06:22,63.91868992,41.79885588,488.697564,427.2324027,,78.22297783,0.949182729,,high,
886002f3-df60-443f-ae07-ef687c6191d1,11-04-2023 21:32,39.91611453,54.82901886,562.2727529,350.0274358,3812,74.68160065,0.431506925,compute,high,running
c8b46413-f75a-4af5-8eb6-dde3167405b2,10-05-2023 01:46,43.17601277,6.309191319,244.8480297,110.0088376,2266,90.62506989,,compute,medium,completed
9a9dea7b-81ce-42e2-9535-dcea1a8cfa57,16-02-2023 12:44,61.45276998,,,231.8934214,9572,76.16010793,0.193450196,network,high,completed
d41856b3-db71-4258-8afb-bb5253335cd1,02-01-2023 11:21,7.004219014,27.72226066,469.8013228,30.24843638,8257,13.37718124,0.377273415,compute,medium,completed
9e378fb6-612a-420c-a56b-40d556494b81,22-05-2023 01:27,82.24067384,6.779871787,,279.8940676,,,0.33850547,compute,,running
af02720a-6313-4e8c-9484-9a5358dc3c72,,65.34211611,2.20417142,187.8096094,280.9778732,3209,4.774318365,0.345548412,compute,low,completed
1b804110-f2bd-4db3-b7d8-27363f19344b,21-05-2023 09:57,72.63424644,6.472575876,,270.8119325,6361,,0.913443733,compute,medium,waiting
0c3e076c-d089-446f-ba57-e32bfe907c14,20-05-2023 13:36,53.69230011,12.05551547,128.1632134,,4777,96.13087018,0.17871134,io,low,completed
c7337bd8-471b-4bd4-9131-62fe60e41e68,16-01-2023 12:26,11.0477111,32.985812,,463.9019573,1370,51.66355742,0.821419977,compute,low,waiting
a3b60ebd-0f93-46c5-946c-d375d698add8,16-07-2023 01:22,40.50356133,9.011399522,4.037594267,224.5708375,4379,70.5178168,0.792664362,compute,medium,waiting
58f111fc-9730-4f57-8afd-4ad782da2b78,09-02-2023 11:31,40.53735828,92.69593127,688.6387445,450.6183474,3708,,0.352010256,io,low,completed
,16-04-2023 00:42,32.104299,,,438.5917124,7131,44.47063649,0.512829916,compute,high,running
15971562-b2a2-4c73-af2a-108a70e1f147,25-02-2023 00:43,2.99503249,85.65148167,788.2580143,28.9501856,8715,98.99343172,,compute,medium,completed
,13-07-2023 06:50,73.72542426,26.82057043,,254.053718,1404,74.29552668,0.975644267,io,low,waiting
2d993ff0-1cba-4ebd-9261-35da58e42dc4,19-05-2023 22:21,10.97844581,80.8066523,536.7688156,371.5767961,2747,77.2917421,0.959322018,network,low,waiting
9ae8c303-857c-45f1-8154-1287dfb330ec,29-01-2023 13:23,,16.11485269,121.2718457,324.3838666,8118,36.9481741,0.955083492,io,medium,running
34c5b174-0caa-41fb-b2bd-e2f028c20f89,03-02-2023 19:03,70.32174965,40.39545872,376.2307191,,823,64.73161048,,compute,low,waiting
83d0e014-2936-4fb9-b6d5-37f64661ee1e,10-03-2023 18:41,63.47863229,93.61864226,382.5440465,330.6155781,6154,18.50820108,0.944414536,,low,
,,95.9142252,,150.6798853,496.1552411,8538,53.44686118,0.024435127,io,low,waiting
,01-06-2023 16:35,10.32981551,19.36805004,993.9387724,424.1858158,9708,28.53014592,0.8289147,io,low,running
,16-04-2023 17:14,86.71671591,66.58482429,87.51764957,,9741,85.77429074,0.883063666,compute,low,running
6ac304b5-6c0a-419a-bae6-936453c12c5b,03-06-2023 03:57,2.919023485,97.93927343,377.9174791,246.1467235,1871,55.9336277,0.471681878,io,high,waiting
82ea46f7-b637-4200-b086-6132147a7bde,21-02-2023 14:33,53.49168549,15.53107616,852.3290655,397.3191901,4688,,0.098227091,network,low,waiting
942ec02e-f82a-4d19-919b-b955757c94d4,19-05-2023 16:19,40.42436179,68.47293587,183.6846978,132.1023718,5331,61.841616,0.078722204,,low,completed
115c0ef6-3545-46fd-9dbe-a0355e4180d5,27-04-2023 06:22,52.41838604,90.49511569,43.17785149,77.15625607,1253,,0.863098997,network,low,completed
b1b08c51-3cb4-429c-b940-d4ec116dbcf2,02-01-2023 10:58,36.50998771,73.49106227,745.7888601,296.5748036,,83.0202034,0.245958321,compute,high,waiting
,01-05-2023 19:40,19.05669149,87.10170139,614.3922712,447.2011194,3917,5.740272027,,network,low,waiting
e5af0505-7869-4403-8d0d-532a1d71016d,02-07-2023 15:58,1.912289745,7.144954313,,147.3547807,3965,42.52815543,0.852139721,network,high,completed
ff405a9c-eb2e-4e4f-8234-a598a38d4b04,10-04-2023 03:21,51.81498138,34.7866103,454.8460653,416.7825007,,57.71661983,0.680068561,io,medium,waiting
2d91ed2b-9869-4d9e-ac1c-1a47bccb71a1,16-05-2023 19:01,84.27768627,23.37717199,866.5231235,110.1132813,265,15.06320465,0.109149296,network,low,
2ac0bae7-0dd9-431d-9d1a-41785513dab9,31-05-2023 02:44,37.32159557,40.32661787,81.93606219,447.6953729,3670,85.729812,0.742607204,network,high,running
ceb58557-5b1f-4389-9485-a438f14c0c2c,12-02-2023 00:52,22.2863818,83.34111065,186.9876205,409.4780206,,4.858030297,0.688606643,compute,medium,waiting
47945c53-324c-472e-b17d-3bdcaf77f5f8,01-05-2023 16:08,8.053200347,36.05503439,182.3540183,29.22527381,1921,,0.229722805,network,medium,completed
ebee104b-eca7-42df-b849-555ce5086b96,12-05-2023 18:57,,14.52964798,649.0158783,85.93928056,6858,80.34976026,0.662168565,io,medium,completed
c2e4717d-9255-476d-a62b-5b16785cc39e,30-01-2023 17:56,22.13964463,61.28999805,762.9598059,141.9412739,6674,16.42900692,0.836967456,io,high,waiting
ae45f0b0-0d8e-4487-a5f1-e383b0d59511,01-02-2023 13:04,10.00140609,94.56261552,764.3334461,44.048532,6166,48.859125,0.130903805,compute,,running
08cabc15-4c55-48de-80a2-1af4ed50544c,22-06-2023 12:53,26.50396984,52.27201577,503.956037,6.204840262,8964,20.62837095,,compute,medium,waiting
6858226e-5d74-4702-9fce-61acc6df7503,21-05-2023 15:51,6.614946212,32.58855612,986.5218448,379.5831092,,21.57760179,0.720767484,network,high,waiting
ef9a6be3-9128-4f1e-a75e-8ef816691fd4,28-01-2023 21:21,6.560486721,19.42869764,269.9592074,164.9624024,6126,,0.519627646,io,low,waiting
472fd2fb-e3a0-4c76-89f2-e9dd05e12916,05-05-2023 13:51,85.62761796,98.59177309,887.711114,388.5116792,660,49.01890747,0.037117326,network,high,completed
d85a61aa-9acf-4665-bc88-8ea91e043689,,16.21202607,61.02628265,555.292524,475.7927589,7204,50.85192829,0.74318861,network,medium,waiting
42250e5a-58bc-46ec-8a7c-595b0f51feb1,09-07-2023 06:11,,57.94000752,615.3216479,2.40992822,5529,,0.769552986,network,low,completed
,27-05-2023 15:06,77.34555444,47.93713437,601.979007,316.1342175,,2.071342638,0.378760666,io,medium,
,30-05-2023 02:10,45.64095653,33.77772393,587.163608,93.46760917,6647,50.10812265,0.012133759,io,medium,running
f6462815-0ad0-4cfd-979d-5ca855e7a65f,02-01-2023 20:30,15.33688779,52.03874305,,120.9450134,8470,46.76398917,0.270366184,io,low,running
66ea9a42-f8fb-413a-9b97-c6b308961845,04-04-2023 08:02,19.95961421,32.88871467,166.8443949,80.0205428,1595,15.74426082,0.011810718,network,low,completed
f61a9811-3f08-4304-8c39-172a81e711e4,12-05-2023 18:14,43.29842063,13.45055588,662.7050382,315.1819572,800,19.99081267,0.604192262,network,low,
3cbafd11-6ff2-4829-9be6-50aa078b923a,14-02-2023 09:51,52.82340892,79.28916944,705.6335814,38.11594807,5878,96.25027144,0.100149107,network,high,waiting
a659073f-926d-4c4c-94fc-c864c68ad120,08-03-2023 19:52,34.9440292,51.6764081,931.4397964,292.7752964,3240,36.14794354,0.185004126,network,medium,running
